item_id,cat_id,dept_id,store_id,state_id,date,sell_price,forecast_sales,Recommendation
HOUSEHOLD_1_302,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,7.93,0.3527498681416532,Reduce Stock
FOODS_3_138,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.6842784157878417,Reduce Stock
FOODS_3_653,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.64,2.414422875201152,Maintain Stock
HOUSEHOLD_2_482,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.73,0.517356449187766,Reduce Stock
FOODS_1_035,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.68,2.131987049752423,Maintain Stock
HOUSEHOLD_2_412,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.1177235177701507,Reduce Stock
FOODS_1_124,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,1.2215812692082078,Reduce Stock
HOBBIES_1_100,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,11.28,1.278787396511005,Reduce Stock
HOBBIES_1_080,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.57,1.7387816518051964,Reduce Stock
FOODS_1_013,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.5,0.9498731712683554,Reduce Stock
HOUSEHOLD_2_504,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.97,0.6802623505714551,Reduce Stock
HOUSEHOLD_2_136,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.87,0.5375793803204343,Reduce Stock
FOODS_2_164,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.18,2.7637995745688704,Maintain Stock
HOUSEHOLD_1_469,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,17.97,2.130787079646575,Maintain Stock
FOODS_2_372,FOODS,FOODS_2,CA_1,CA,2016-05-22,8.98,0.3320253394975719,Reduce Stock
HOUSEHOLD_1_416,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.88,1.6464320556240684,Reduce Stock
HOBBIES_1_286,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.7,5.38869756169217,Increase Stock
HOUSEHOLD_2_238,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,9.93,0.6909301270186301,Reduce Stock
FOODS_2_062,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.77,0.592549918182165,Reduce Stock
FOODS_3_721,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.2413173246544031,Reduce Stock
FOODS_1_106,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.54,0.7270982633669089,Reduce Stock
HOUSEHOLD_2_394,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.27,0.7218000096004452,Reduce Stock
HOUSEHOLD_1_185,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,2.323148196065585,Maintain Stock
HOBBIES_2_088,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.77,0.2966688498697394,Reduce Stock
HOUSEHOLD_1_255,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,9.47,0.5066745656080069,Reduce Stock
HOBBIES_1_354,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,22.98,7.162469443991606,Increase Stock
FOODS_3_184,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.43,2.9113699451786195,Maintain Stock
FOODS_3_340,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.32,0.9188469647577926,Reduce Stock
HOUSEHOLD_1_285,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.76,2.398327084231348,Maintain Stock
FOODS_2_133,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,1.3849956785775344,Reduce Stock
HOUSEHOLD_1_097,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.97,0.3517702701642163,Reduce Stock
HOUSEHOLD_2_167,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.88,0.1315934469350745,Reduce Stock
FOODS_3_707,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.28,1.2499818021081,Reduce Stock
HOBBIES_1_343,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,5.32,1.1062537283485745,Reduce Stock
FOODS_3_271,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.48,0.1177317675215124,Reduce Stock
FOODS_3_155,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.0444919005488196,Reduce Stock
FOODS_2_344,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,2.101642327778475,Maintain Stock
HOUSEHOLD_1_497,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,15.46,1.5893090540452433,Reduce Stock
FOODS_3_541,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,0.1265948069398691,Reduce Stock
FOODS_3_253,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.8259020505359984,Reduce Stock
FOODS_3_495,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.18,0.7293771641533286,Reduce Stock
HOBBIES_2_042,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.74,2.805312021246172,Maintain Stock
FOODS_3_664,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.8922513677704621,Reduce Stock
FOODS_3_027,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.0,0.925349118509992,Reduce Stock
FOODS_2_302,FOODS,FOODS_2,CA_1,CA,2016-05-22,9.98,1.7144757835590927,Reduce Stock
HOUSEHOLD_2_481,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,7.97,0.1315934469350745,Reduce Stock
FOODS_3_427,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,0.4939486577893903,Reduce Stock
HOUSEHOLD_1_483,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.54,0.4244509994697786,Reduce Stock
HOUSEHOLD_2_381,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.3527498681416532,Reduce Stock
FOODS_2_043,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,1.7463431389376118,Reduce Stock
HOUSEHOLD_1_468,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.98,1.243799743353195,Reduce Stock
FOODS_2_373,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.44,0.8904905875589726,Reduce Stock
FOODS_1_137,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.0,1.891144007474044,Reduce Stock
HOUSEHOLD_2_097,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.48,0.597348312921826,Reduce Stock
FOODS_2_203,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.62,0.8001386387663677,Reduce Stock
HOBBIES_2_065,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.5,0.449430801699029,Reduce Stock
FOODS_3_518,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,1.4257002365914646,Reduce Stock
FOODS_2_270,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.28,0.311166207609042,Reduce Stock
HOUSEHOLD_2_030,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,0.7889853360986403,Reduce Stock
HOBBIES_1_052,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,5.88,0.1315934469350745,Reduce Stock
FOODS_2_290,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,0.8922513677704621,Reduce Stock
HOBBIES_1_127,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,1.22,0.4307079473059909,Reduce Stock
HOBBIES_2_058,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.5,0.3055318892880961,Reduce Stock
HOUSEHOLD_1_007,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.48,2.57683635796346,Maintain Stock
FOODS_2_358,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,0.9438783767328668,Reduce Stock
FOODS_3_565,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,2.3842612992826795,Maintain Stock
HOBBIES_2_018,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,3.37,0.4680899717521841,Reduce Stock
FOODS_3_632,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,3.160476106297576,Maintain Stock
FOODS_3_407,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,4.081387712387687,Maintain Stock
FOODS_3_493,FOODS,FOODS_3,CA_1,CA,2016-05-22,7.48,2.9714236645214327,Maintain Stock
HOBBIES_2_090,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,1.57,0.1265865571885075,Reduce Stock
HOBBIES_1_375,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,9.88,0.1315934469350745,Reduce Stock
HOUSEHOLD_1_027,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,5.97,2.294450911367085,Maintain Stock
FOODS_1_012,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.64,3.6187745630359633,Maintain Stock
HOUSEHOLD_1_154,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.96,0.9895844597856672,Reduce Stock
FOODS_3_161,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.592549918182165,Reduce Stock
HOUSEHOLD_2_480,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.24,0.4773406970043802,Reduce Stock
FOODS_3_284,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.696833285657918,Reduce Stock
FOODS_2_343,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.97,0.5583670423609203,Reduce Stock
HOUSEHOLD_1_498,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.28,2.662982806686778,Maintain Stock
HOUSEHOLD_2_505,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,0.4333852920656499,Reduce Stock
HOUSEHOLD_2_010,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.97,0.3149973354405085,Reduce Stock
HOBBIES_1_195,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,11.28,1.2758198842533146,Reduce Stock
FOODS_3_812,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.94,2.383157990417229,Maintain Stock
HOUSEHOLD_2_257,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.73,0.1315934469350745,Reduce Stock
FOODS_1_037,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.48,1.7270826490038476,Reduce Stock
FOODS_3_026,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,2.262869098997036,Maintain Stock
HOUSEHOLD_2_310,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.42,0.9846969944131057,Reduce Stock
FOODS_3_252,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.58,54.77950406085602,Increase Stock
HOBBIES_2_043,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,2.3760749116955577,Maintain Stock
FOODS_3_540,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,7.01574192332254,Increase Stock
HOUSEHOLD_2_237,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.517356449187766,Reduce Stock
FOODS_2_063,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.96,2.585555570051253,Maintain Stock
FOODS_3_792,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,2.4367799952598777,Maintain Stock
HOUSEHOLD_1_082,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.48,1.206561774579683,Reduce Stock
FOODS_3_354,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,0.297929062401651,Reduce Stock
HOBBIES_1_216,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,1.77,1.2533834704440971,Reduce Stock
FOODS_3_115,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.68,1.7025971971152078,Reduce Stock
FOODS_2_156,FOODS,FOODS_2,CA_1,CA,2016-05-22,1.48,0.9233179120938289,Reduce Stock
FOODS_3_722,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,0.3527581178930149,Reduce Stock
HOUSEHOLD_1_396,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.97,1.154214576997101,Reduce Stock
FOODS_3_494,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.68,1.644879118126523,Reduce Stock
HOBBIES_2_089,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.97,0.6186819643720131,Reduce Stock
FOODS_3_046,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.530579434492176,Reduce Stock
HOBBIES_1_285,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,10.88,0.1315934469350745,Reduce Stock
HOUSEHOLD_1_539,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.97,3.432507940082514,Maintain Stock
HOUSEHOLD_1_040,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,2.738080639772292,Maintain Stock
HOUSEHOLD_2_168,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.94,0.2966688498697394,Reduce Stock
FOODS_2_132,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,0.8938125550193686,Reduce Stock
FOODS_3_395,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,1.0710580999809305,Reduce Stock
HOUSEHOLD_1_279,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.97,1.0950806114133718,Reduce Stock
FOODS_3_525,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.0,1.0183153172630066,Reduce Stock
FOODS_2_031,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.18,1.3044304347687872,Reduce Stock
HOUSEHOLD_2_142,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.97,1.1262632395863372,Reduce Stock
FOODS_2_158,FOODS,FOODS_2,CA_1,CA,2016-05-22,1.28,0.7652756813861052,Reduce Stock
HOUSEHOLD_2_269,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,10.97,0.3527498681416532,Reduce Stock
FOODS_1_194,FOODS,FOODS_1,CA_1,CA,2016-05-22,4.86,3.1700599911712124,Maintain Stock
HOUSEHOLD_1_186,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,2.550927384540992,Maintain Stock
FOODS_1_209,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,1.2422468058556495,Reduce Stock
HOUSEHOLD_1_254,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.97,10.179166940382968,Increase Stock
HOUSEHOLD_2_325,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.82,0.5375793803204343,Reduce Stock
FOODS_1_125,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.28,1.3289926622594757,Reduce Stock
FOODS_1_179,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.58,0.1316016966864361,Reduce Stock
HOUSEHOLD_2_340,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.98,0.1315934469350745,Reduce Stock
FOODS_1_105,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.98,1.7226122249046336,Reduce Stock
HOUSEHOLD_2_413,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.68,0.3320170897462103,Reduce Stock
HOUSEHOLD_2_393,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.88,0.3527498681416532,Reduce Stock
HOUSEHOLD_2_144,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.44,0.1499219325058435,Reduce Stock
FOODS_3_185,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,2.0427858070400435,Maintain Stock
FOODS_3_116,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.18,2.7042834689183577,Maintain Stock
HOUSEHOLD_1_324,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,5.97,1.262930950381729,Reduce Stock
HOUSEHOLD_2_311,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,1.1641297417297147,Reduce Stock
FOODS_3_016,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,2.682696455275285,Maintain Stock
HOUSEHOLD_1_426,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.62,1.148858316434571,Reduce Stock
FOODS_3_139,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.98,3.935386693479291,Maintain Stock
HOUSEHOLD_1_301,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,1.4223624843018712,Reduce Stock
FOODS_2_135,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.48,0.9488259086947568,Reduce Stock
HOUSEHOLD_2_165,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.84,0.4333852920656499,Reduce Stock
HOBBIES_1_199,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.98,0.5133771557997102,Reduce Stock
HOUSEHOLD_1_168,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,0.8115258470249058,Reduce Stock
FOODS_3_809,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,2.5565862925955023,Maintain Stock
HOUSEHOLD_1_470,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.98,0.5503135378904122,Reduce Stock
FOODS_2_371,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.0,8.404532599920914,Increase Stock
FOODS_3_270,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.678110061467528,Reduce Stock
FOODS_3_542,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,0.9070919874971994,Reduce Stock
HOBBIES_2_041,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,1.97,1.2194684361047523,Reduce Stock
FOODS_3_497,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,1.268136365879976,Reduce Stock
HOBBIES_2_086,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.3616129075600099,Reduce Stock
HOBBIES_1_344,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,11.78,1.030547702429242,Reduce Stock
FOODS_3_651,FOODS,FOODS_3,CA_1,CA,2016-05-22,5.22,1.355939924099271,Reduce Stock
HOUSEHOLD_2_324,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,14.26,0.3149973354405085,Reduce Stock
FOODS_3_182,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.464913705989352,Reduce Stock
HOUSEHOLD_1_257,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,5.24,0.8268970286860802,Reduce Stock
FOODS_2_200,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.97,0.4120172032316318,Reduce Stock
FOODS_2_345,FOODS,FOODS_2,CA_1,CA,2016-05-22,7.97,0.1499301822572051,Reduce Stock
HOUSEHOLD_1_496,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,7.93,0.4078512884361301,Reduce Stock
HOUSEHOLD_1_303,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.98,3.692673111626874,Maintain Stock
HOBBIES_1_228,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,6.87,1.2245221564051567,Reduce Stock
FOODS_3_137,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,1.240025470085511,Reduce Stock
HOUSEHOLD_1_398,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.87,0.8001303890150061,Reduce Stock
HOBBIES_1_055,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,8.98,2.598023620464423,Maintain Stock
FOODS_3_663,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.74,5.5190429590803385,Increase Stock
HOBBIES_1_124,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,5.98,1.3002900058449178,Reduce Stock
FOODS_3_406,FOODS,FOODS_3,CA_1,CA,2016-05-22,0.8,22.898877245826,Increase Stock
FOODS_3_044,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,0.6839374692010842,Reduce Stock
FOODS_3_635,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,0.1265948069398691,Reduce Stock
HOBBIES_1_372,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,6.68,1.0355540772559635,Reduce Stock
HOUSEHOLD_2_312,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,1.3181910244442132,Reduce Stock
HOBBIES_1_356,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,5.76,1.4200972677989805,Reduce Stock
FOODS_1_195,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,1.2319226437247652,Reduce Stock
FOODS_1_207,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.32,1.4574705478225545,Reduce Stock
HOUSEHOLD_1_028,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,1.010473573830914,Reduce Stock
HOUSEHOLD_1_414,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.98,6.784707281527853,Increase Stock
HOUSEHOLD_2_258,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,0.7588406315020003,Reduce Stock
HOUSEHOLD_2_484,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.97,0.4244509994697786,Reduce Stock
HOUSEHOLD_2_410,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.38,1.027170106930002,Reduce Stock
HOBBIES_2_067,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.97,0.2979208126502894,Reduce Stock
FOODS_3_516,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.78,13.8492590054951,Increase Stock
HOUSEHOLD_2_240,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,0.4612754309158524,Reduce Stock
FOODS_3_709,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.42,0.8822183165537747,Reduce Stock
HOBBIES_1_299,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,1.27,0.8325203143989055,Reduce Stock
FOODS_2_060,FOODS,FOODS_2,CA_1,CA,2016-05-22,7.98,3.101724787070044,Maintain Stock
FOODS_2_045,FOODS,FOODS_2,CA_1,CA,2016-05-22,6.98,0.8938125550193686,Reduce Stock
HOUSEHOLD_1_099,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.37,1.240971045438665,Reduce Stock
HOBBIES_2_022,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,4.97,1.0701018297137923,Reduce Stock
FOODS_3_561,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,5.08054328386956,Increase Stock
FOODS_3_338,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.68,0.7518479736844544,Reduce Stock
HOUSEHOLD_2_383,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.88,0.453138472483656,Reduce Stock
FOODS_1_126,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,1.1619936711861376,Reduce Stock
HOUSEHOLD_2_392,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_101,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.49,0.1669416868115453,Reduce Stock
FOODS_2_199,FOODS,FOODS_2,CA_1,CA,2016-05-22,1.0,1.3082680670679874,Reduce Stock
HOUSEHOLD_1_322,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,2.3689003678338065,Maintain Stock
FOODS_3_118,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.18,2.3609435001889847,Maintain Stock
FOODS_1_108,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.5,2.25133741182782,Maintain Stock
FOODS_3_352,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.64,1.4046508142981855,Reduce Stock
FOODS_1_033,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.64,0.1316016966864361,Reduce Stock
HOUSEHOLD_2_027,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,0.1315934469350745,Reduce Stock
FOODS_1_181,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.38,4.186655971216271,Maintain Stock
HOUSEHOLD_2_338,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.92,0.2469335505456053,Reduce Stock
FOODS_3_723,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.6,11.883028787806298,Increase Stock
HOBBIES_1_284,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.88,0.7678868747425003,Reduce Stock
FOODS_2_042,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.18,1.347462360278244,Reduce Stock
HOUSEHOLD_1_010,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.17,0.9382809585693512,Reduce Stock
FOODS_2_273,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,1.0104818235822757,Reduce Stock
FOODS_3_424,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.88,1.8199023566130808,Reduce Stock
HOUSEHOLD_2_123,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.98,0.7247038760965162,Reduce Stock
FOODS_1_014,FOODS,FOODS_1,CA_1,CA,2016-05-22,0.98,2.437037281533786,Maintain Stock
HOUSEHOLD_1_156,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.73,1.4514002291646904,Reduce Stock
FOODS_3_282,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,22.547824556852007,Increase Stock
HOUSEHOLD_2_503,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.94,0.1315934469350745,Reduce Stock
HOUSEHOLD_2_395,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.67,1.161985421434776,Reduce Stock
HOUSEHOLD_1_085,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,16.67,0.1315934469350745,Reduce Stock
FOODS_1_123,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.54,1.409020676648846,Reduce Stock
FOODS_2_177,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.33,1.3678699103851784,Reduce Stock
HOBBIES_1_086,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,8.38,0.941001882098637,Reduce Stock
HOUSEHOLD_2_100,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,8.64,0.6054898848038045,Reduce Stock
HOUSEHOLD_1_184,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,11.97,1.3002900058449178,Reduce Stock
HOBBIES_1_373,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,14.72,1.482073764237713,Reduce Stock
HOBBIES_1_054,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,2.97,0.3320170897462103,Reduce Stock
HOBBIES_1_125,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,11.73,0.7527443952916143,Reduce Stock
